date,transactions_per_day,budget_utilization,category_count,baseline_cost,material_purchases,experience_ratio,prob_camping,prob_dorm,prob_suite,prob_unpaid,total_num_transports,primary_transport,night_travel_ratio,hours_per_transit,activity_time,is_activity,is_tour,novelty_flag,activity_type
2025-04-27,1.0,0.10533333333333333,1.0,6.32,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.75,8.0,1.0,0.0,1.0,3.0
2025-04-28,5.0,2.359166666666667,4.0,5.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-29,2.0,2.1784999999999997,2.0,0.0,0.0,0.8527274118277103,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-30,4.0,5.8998333333333335,3.0,0.0,1.0,0.8732167575355236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-01,1.0,0.17333333333333334,1.0,10.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-02,3.0,0.5993333333333334,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-03,4.0,1.018,2.0,23.259999999999998,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,2.875,0.0,0.0,0.0,0.0,0.0
2025-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0
2025-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0
2025-05-06,1.0,0.2786666666666667,1.0,16.72,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-07,4.0,0.47050000000000003,1.0,28.23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0
2025-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-10,4.0,2.741833333333333,4.0,20.28,0.0,0.0,0.9252900823196146,0.04854744242291713,0.026162475257468176,0.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2025-05-11,4.0,0.5894999999999999,2.0,35.37,0.0,0.0,0.8954993758269651,0.052055431599658385,0.05244519257337631,0.0,1.0,5.0,0.0,0.5,4.0,1.0,0.0,1.0,2.0
2025-05-12,5.0,1.1541666666666666,3.0,36.480000000000004,0.0,0.3969675090252707,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.5,8.0,1.0,0.0,1.0,2.0
2025-05-13,3.0,0.8445,2.0,23.18,0.0,0.5425300967041642,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,2.0
2025-05-14,3.0,0.8445,2.0,23.18,0.0,0.5425300967041642,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,2.0
2025-05-15,3.0,0.8445,2.0,23.18,0.0,0.5425300967041642,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,2.0
2025-05-16,4.0,1.4898333333333333,3.0,26.229999999999997,0.0,0.3075288063541783,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.5,8.0,1.0,0.0,0.0,2.0
2025-05-17,4.0,0.49683333333333335,3.0,13.38,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0
2025-05-18,4.0,1.288,4.0,33.44,0.0,0.05771221532091097,0.0485971930255574,0.870450036486442,0.08095277048800058,0.0,1.0,5.0,0.0,3.5,1.0,1.0,0.0,1.0,2.0
2025-05-19,3.0,0.3703333333333333,2.0,22.22,0.0,0.0,0.017932211795856235,0.9539516574897173,0.028116130714426483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-20,3.0,0.5708333333333333,3.0,21.619999999999997,0.0,0.36875912408759126,0.017932211795856235,0.9539516574897173,0.028116130714426483,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
2025-05-21,3.0,0.4248333333333333,2.0,25.49,0.0,0.0,0.017932211795856235,0.9539516574897173,0.028116130714426483,0.0,2.0,5.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2025-05-22,6.0,1.7511666666666665,5.0,48.97,0.0,0.0,0.7954580030550908,0.09916660010566136,0.10537539683924783,0.0,1.0,5.0,0.0,2.0,2.0,1.0,0.0,1.0,3.0
2025-05-23,3.0,0.6428333333333334,3.0,37.08,1.0,0.0,0.7954580030550908,0.09916660010566136,0.10537539683924783,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,3.0
2025-05-24,7.0,2.0396666666666667,4.0,47.629999999999995,0.0,0.0,0.9066144693591731,0.05438282385469042,0.039002706786136425,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2025-05-25,2.0,0.5326666666666667,2.0,31.96,0.0,0.0,0.9066144693591731,0.05438282385469042,0.039002706786136425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-26,2.0,3.9011666666666667,2.0,11.15,0.0,0.9523646772333062,0.9066144693591731,0.05438282385469042,0.039002706786136425,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,3.0
2025-05-27,2.0,3.9011666666666667,2.0,11.15,0.0,0.9523646772333062,0.9066144693591731,0.05438282385469042,0.039002706786136425,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,3.0
2025-05-28,4.0,4.284999999999999,3.0,34.18,0.0,0.8670556203811747,0.9066144693591731,0.05438282385469042,0.039002706786136425,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,3.0
2025-05-29,2.0,3.9011666666666667,2.0,11.15,0.0,0.9523646772333062,0.9066144693591731,0.05438282385469042,0.039002706786136425,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,3.0
2025-05-30,2.0,3.9011666666666667,2.0,11.15,0.0,0.9523646772333062,0.9066144693591731,0.05438282385469042,0.039002706786136425,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,3.0
2025-05-31,1.0,0.18583333333333335,1.0,11.15,0.0,0.0,0.9066144693591731,0.05438282385469042,0.039002706786136425,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,3.0
2025-06-01,2.0,0.250875,2.0,20.07,0.0,0.0,0.9066144693591731,0.05438282385469042,0.039002706786136425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,4.0,0.9168749999999999,3.0,29.729999999999997,0.0,0.0,0.084884632552899,0.2280761930641437,0.6870391743829573,0.0,1.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2025-06-03,5.0,2.415,3.0,29.729999999999997,0.0,0.8461180124223603,0.084884632552899,0.2280761930641437,0.6870391743829573,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,3.0
2025-06-04,4.0,0.626125,3.0,40.879999999999995,0.0,0.0,0.084884632552899,0.2280761930641437,0.6870391743829573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-05,5.0,0.9661249999999999,3.0,44.6,0.0,0.4229525164963126,0.084884632552899,0.2280761930641437,0.6870391743829573,0.0,2.0,5.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0
2025-06-06,3.0,0.798875,3.0,22.89,0.0,0.0,0.8854493698790358,0.07448162719414493,0.04006900292681938,0.0,1.0,5.0,0.0,5.0,2.0,1.0,0.0,1.0,2.0
2025-06-07,3.0,0.22025,3.0,13.530000000000001,0.0,0.2321225879682179,0.8854493698790358,0.07448162719414493,0.04006900292681938,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,2.0
2025-06-08,7.0,1.30775,4.0,52.54,0.0,0.0,0.7015986503314491,0.0897981829927906,0.20860316667576032,0.0,1.0,5.0,0.0,5.0,1.0,1.0,0.0,1.0,4.0
2025-06-09,9.0,0.8536249999999999,5.0,42.65,3.0,0.0,0.013838926258162678,0.9254192202324762,0.06074185350936112,0.0,1.0,5.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
2025-06-10,7.0,0.812875,5.0,36.04,1.0,0.38858988159311086,0.013838926258162678,0.9254192202324762,0.06074185350936112,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0
2025-06-11,4.0,0.53775,3.0,27.339999999999996,0.0,0.36448163644816367,0.013838926258162678,0.9254192202324762,0.06074185350936112,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,3.0
2025-06-12,4.0,0.52025,3.0,37.9,1.0,0.0,0.013838926258162678,0.9254192202324762,0.06074185350936112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-13,10.0,1.4285,7.0,30.84,1.0,0.05854042702135107,0.8868831282402517,0.07761591412348037,0.035500957636267955,0.0,1.0,5.0,0.0,1.0,4.0,1.0,0.0,1.0,3.0
2025-06-14,5.0,0.442125,4.0,30.84,0.0,0.0,0.8868831282402517,0.07761591412348037,0.035500957636267955,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,3.0
2025-06-15,7.0,0.9855,5.0,33.44,0.0,0.0,0.8868831282402517,0.07761591412348037,0.035500957636267955,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,3.0
2025-06-16,4.0,0.41525,3.0,30.84,0.0,0.0,0.8868831282402517,0.07761591412348037,0.035500957636267955,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,3.0
2025-06-17,1.0,0.18575,1.0,14.86,0.0,0.0,0.8868831282402517,0.07761591412348037,0.035500957636267955,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,3.0
2025-06-18,6.0,2.0768750000000002,5.0,31.73,1.0,0.06439963888052963,0.8333688649763915,0.08738639806212266,0.07924473696148564,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,3.0
2025-06-19,3.0,0.38275000000000003,3.0,23.93,0.0,0.0,0.8333688649763915,0.08738639806212266,0.07924473696148564,0.0,2.0,5.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0
2025-06-20,2.0,1.486125,2.0,23.41,0.0,0.8030952981747834,0.8333688649763915,0.08738639806212266,0.07924473696148564,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,3.0
2025-06-21,5.0,1.38775,3.0,42.29,0.0,0.6190776436678077,0.8333688649763915,0.08738639806212266,0.07924473696148564,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0
2025-06-22,5.0,0.606625,3.0,41.47,0.0,0.0,0.084884632552899,0.2280761930641437,0.6870391743829573,0.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2025-06-23,4.0,1.8577499999999998,3.0,40.879999999999995,0.0,0.7249360785896919,0.084884632552899,0.2280761930641437,0.6870391743829573,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,3.0
2025-06-24,5.0,1.225125,3.0,48.67,0.0,0.0,0.7375607146775651,0.2048163045105613,0.057622980811873524,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2025-06-25,2.0,0.36225,2.0,25.26,1.0,0.0,0.7375607146775651,0.2048163045105613,0.057622980811873524,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,2.0
2025-06-26,5.0,1.144375,5.0,34.18,0.0,0.02435827416712179,0.15307326089292206,0.21396201535947035,0.6329647237476076,0.0,1.0,5.0,0.0,3.0,2.0,1.0,0.0,1.0,3.0
2025-06-27,8.0,2.419625,6.0,51.269999999999996,3.0,0.0,0.10422973581887446,0.23945492624258444,0.6563153379385411,0.0,2.0,5.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
2025-06-28,5.0,1.0505,3.0,24.9,0.0,0.0,0.8148734801322947,0.1163647808407981,0.06876173902690719,0.0,1.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
2025-06-29,4.0,2.762625,3.0,26.009999999999998,0.0,0.8823130175105199,0.8148734801322947,0.1163647808407981,0.06876173902690719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-30,10.0,1.8605,6.0,49.19,0.0,0.2810400429991938,0.7151155162943783,0.23067719501212092,0.05420728869350072,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,3.0
2025-07-01,5.0,0.68275,4.0,50.68,0.0,0.0,0.8762099937210183,0.08065777212582634,0.04313223415315538,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,3.0
2025-07-02,8.0,1.3655,6.0,52.17,1.0,0.0,0.8066094721830369,0.09444000237056735,0.09895052544639574,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,3.0
2025-07-03,5.0,1.188875,4.0,50.68,0.0,0.0,0.8066094721830369,0.09444000237056735,0.09895052544639574,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,3.0
2025-07-04,4.0,0.657625,3.0,50.68,0.0,0.0,0.8066094721830369,0.09444000237056735,0.09895052544639574,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,3.0
2025-07-05,4.0,0.9400000000000001,3.0,32.7,0.0,0.0,0.8018489901324473,0.08999161192109345,0.10815939794645935,0.0,1.0,5.0,0.0,1.0,8.0,1.0,0.0,1.0,3.0
2025-07-06,5.0,0.60375,2.0,32.69,0.0,0.32318840579710145,0.8018489901324473,0.08999161192109345,0.10815939794645935,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,3.0
2025-07-06,5.0,0.60375,2.0,32.69,0.0,0.32318840579710145,0.7314014453760499,0.14533560033170462,0.12326295429224546,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,3.0
2025-07-07,1.0,0.278625,1.0,22.29,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,8.0,1.0,0.0,1.0,3.0
2025-07-08,4.0,1.207375,4.0,22.29,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,3.0
2025-07-09,2.0,1.077375,2.0,22.29,0.0,0.7413853115210581,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,3.0
2025-07-10,1.0,0.278625,1.0,22.29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,3.0
2025-07-11,3.0,1.749875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,3.75,8.0,1.0,0.0,1.0,3.0
2025-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-13,3.0,1.5603333333333333,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025-07-14,7.0,0.7835000000000001,5.0,25.28,0.0,0.0,0.12286418829537443,0.8194698073304791,0.05766600437414639,0.0,3.0,4.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0
2025-07-15,7.0,0.5753333333333334,3.0,24.25,0.0,0.0,0.031278919576002005,0.9421757912794599,0.026545289144538173,0.0,2.0,2.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0
2025-07-16,6.0,0.7446666666666667,4.0,11.77,1.0,0.6481647269471799,0.6308860165244995,0.2062148161611413,0.16289916731435913,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,2.0
2025-07-17,4.0,0.6248333333333334,4.0,4.66,1.0,0.770338757001867,0.6308860165244995,0.2062148161611413,0.16289916731435913,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,2.0
2025-07-18,7.0,1.0038333333333334,5.0,14.759999999999998,1.0,0.4794952681388013,0.020411549807050317,0.9462010621648475,0.03338738802810211,0.0,2.0,2.0,0.0,1.5,8.0,0.0,1.0,0.0,2.0
2025-07-19,6.0,0.6158333333333333,3.0,31.42,0.0,0.0,0.020411549807050317,0.9462010621648475,0.03338738802810211,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0
2025-07-20,5.0,0.37600000000000006,2.0,22.560000000000002,0.0,0.0,0.006338527171363408,0.9808378059843705,0.012823666844266019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-21,4.0,0.17683333333333331,4.0,5.26,0.0,0.0,0.024516474815415946,0.9285666801737618,0.04691684501082245,0.0,1.0,1.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0
2025-07-22,9.0,0.3398333333333333,3.0,14.07,0.0,0.0,0.024516474815415946,0.9285666801737618,0.04691684501082245,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0
2025-07-23,11.0,0.44016666666666665,5.0,8.11,4.0,0.0,0.024516474815415946,0.9285666801737618,0.04691684501082245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-24,8.0,0.2938333333333334,5.0,4.44,3.0,0.12138400453771979,0.024516474815415946,0.9285666801737618,0.04691684501082245,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0
2025-07-25,7.0,0.2658333333333333,5.0,5.1000000000000005,0.0,0.4125391849529781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,2.0
2025-07-26,3.0,0.15616666666666665,2.0,2.79,0.0,0.7022411953041623,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,2.0
2025-07-27,4.0,0.14783333333333332,2.0,8.87,0.0,0.0,0.9556752398774935,0.025296138137785553,0.019028621984720922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-28,9.0,0.7681666666666668,4.0,12.33,2.0,0.0,0.01947930576429874,0.9476259643203475,0.0328947299153537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-29,7.0,0.534,4.0,11.190000000000001,0.0,0.0,0.07843065015509415,0.4058756574185077,0.5156936924263982,0.0,1.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
2025-07-30,2.0,0.03883333333333334,2.0,0.69,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0
2025-07-31,1.0,0.14366666666666666,1.0,8.62,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01,1.0,0.9894999999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-02,2.0,1.2074999999999998,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-03,1.0,0.23333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,12.0,4.0,1.0,0.0,1.0,5.0
2025-08-04,5.0,0.516,4.0,16.92,0.0,0.0,0.803647978642656,0.1329892091008326,0.06336281225651132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-05,4.0,0.33049999999999996,3.0,19.18,0.0,0.03277861825516894,0.803647978642656,0.1329892091008326,0.06336281225651132,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,5.0
2025-08-06,4.0,0.2945,2.0,4.96,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
2025-08-07,7.0,0.8918333333333333,4.0,26.919999999999998,0.0,0.0,0.015199913044755861,0.9511775389549975,0.03362254800024657,0.0,3.0,2.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0
2025-08-08,4.0,0.3645,2.0,21.87,0.0,0.0,0.051533944838291164,0.8875408430451512,0.060925212116557596,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0
2025-08-09,4.0,0.36266666666666664,2.0,21.759999999999998,0.0,0.0,0.051533944838291164,0.8875408430451512,0.060925212116557596,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0
2025-08-10,4.0,3.398333333333333,3.0,22.95,0.0,0.8874448258950466,0.01566541685292054,0.9412867274899182,0.04304785565716115,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,3.0
2025-08-11,6.0,0.7361666666666667,3.0,37.71,0.0,0.14625311297260585,0.01566541685292054,0.9412867274899182,0.04304785565716115,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0
2025-08-11,6.0,0.7361666666666667,3.0,37.71,0.0,0.14625311297260585,0.01566541685292054,0.9412867274899182,0.04304785565716115,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0
2025-08-12,7.0,1.2579999999999998,2.0,10.85,0.0,0.8562533121356651,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,3.0
2025-08-13,5.0,2.8848333333333334,3.0,21.44,0.0,0.8761338032237564,0.01566541685292054,0.9412867274899182,0.04304785565716115,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0,3.0
2025-08-14,7.0,0.7181666666666667,3.0,25.86,0.0,0.39986075655604547,0.01566541685292054,0.9412867274899182,0.04304785565716115,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0
2025-08-15,6.0,0.5386666666666666,3.0,25.86,0.0,0.1998762376237624,0.01566541685292054,0.9412867274899182,0.04304785565716115,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,3.0
2025-08-16,6.0,1.7378333333333336,4.0,25.21,2.0,0.6817876666346984,0.01566541685292054,0.9412867274899182,0.04304785565716115,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,3.0
2025-08-17,5.0,0.3105,3.0,15.08,0.0,0.0,0.0452871337261553,0.8791915100556174,0.07552135621822735,0.0,1.0,1.0,0.0,4.5,2.0,1.0,0.0,1.0,5.0
2025-08-18,7.0,0.5923333333333333,3.0,18.31,2.0,0.0,0.8948249145933821,0.060979122787680584,0.04419596261893739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-19,2.0,2.082333333333333,2.0,6.46,0.0,0.9482951816872099,0.8948249145933821,0.060979122787680584,0.04419596261893739,0.0,2.0,4.0,0.0,1.0,9.0,1.0,1.0,1.0,2.0
2025-08-20,4.0,0.21,3.0,7.21,1.0,0.0,0.8948249145933821,0.060979122787680584,0.04419596261893739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-21,3.0,0.3543333333333333,2.0,21.259999999999998,0.0,0.0,0.8948249145933821,0.060979122787680584,0.04419596261893739,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0
2025-08-22,11.0,1.0503333333333333,4.0,22.09,4.0,0.341796255157093,0.8948249145933821,0.060979122787680584,0.04419596261893739,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0
2025-08-23,6.0,0.38233333333333336,4.0,10.01,1.0,0.0,0.8948249145933821,0.060979122787680584,0.04419596261893739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-24,6.0,0.307,3.0,5.279999999999999,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0
2025-08-25,4.0,0.3268333333333333,2.0,19.61,0.0,0.0,0.01566541685292054,0.9412867274899182,0.04304785565716115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-26,2.0,1.1668333333333334,2.0,16.16,0.0,0.7691758320239965,0.01566541685292054,0.9412867274899182,0.04304785565716115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-27,6.0,1.1615,3.0,17.990000000000002,0.0,0.7418567943750898,0.01566541685292054,0.9412867274899182,0.04304785565716115,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0
2025-08-28,8.0,0.6643333333333333,3.0,22.630000000000003,0.0,0.43226292022077273,0.01566541685292054,0.9412867274899182,0.04304785565716115,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,2.0
2025-08-29,6.0,0.6155,3.0,33.94,0.0,0.0,0.01566541685292054,0.9412867274899182,0.04304785565716115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-30,6.0,0.5493333333333333,4.0,27.58,1.0,0.0,0.01566541685292054,0.9412867274899182,0.04304785565716115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-31,6.0,1.0323333333333333,3.0,24.24,0.0,0.0,0.7745478188013056,0.16512871197816514,0.06032346922052936,0.0,2.0,2.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0
2025-09-01,5.0,1.9528333333333332,4.0,22.39,1.0,0.7905607237347444,0.7745478188013056,0.16512871197816514,0.06032346922052936,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,3.0
2025-09-02,8.0,0.5423333333333333,3.0,22.87,0.0,0.0,0.8237592781648747,0.15185869091184787,0.024382030923277436,0.0,3.0,3.0,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0
2025-09-03,2.0,0.322,2.0,19.32,0.0,0.0,0.8237593424653447,0.15185863069816857,0.02438202683648683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-04,3.0,0.5746666666666668,3.0,19.62,0.0,0.43097447795823657,0.8237593424653447,0.15185863069816857,0.02438202683648683,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0
2025-09-05,2.0,0.4396666666666667,2.0,26.380000000000003,0.0,0.0,0.8814215106447533,0.07370219451780324,0.04487629483744367,0.0,1.0,1.0,0.0,0.5,2.0,1.0,0.0,1.0,3.0
2025-09-06,4.0,0.4955,4.0,26.380000000000003,1.0,0.06256306760847628,0.8814215106447533,0.07370219451780324,0.04487629483744367,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0
2025-09-07,3.0,0.4061666666666667,2.0,24.37,0.0,0.0,0.8814215106447533,0.07370219451780324,0.04487629483744367,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0
2025-09-08,4.0,0.41733333333333333,3.0,24.3,0.0,0.0,0.8893305573627549,0.07174736530417125,0.03892207733307371,0.0,3.0,1.0,0.125,0.6666666666666666,4.0,1.0,0.0,1.0,5.0
2025-09-09,3.0,0.5660000000000001,3.0,22.81,0.0,0.3283274440518257,0.8893305573627549,0.07174736530417125,0.03892207733307371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
